Date,Ticker,Type,Price
2024-12-23,BKR,Close,39.9460563659668
2024-12-23,BLK,Close,1023.2054443359375
2024-12-23,BMY,Close,54.94865036010742
2024-12-23,BR,Close,223.78656005859375
2024-12-23,BRK-B,Close,456.510009765625
2024-12-23,BXP,Close,70.85731506347656
2024-12-23,C,Close,69.08338928222656
2024-12-23,CAG,Close,25.87639045715332
2024-12-23,CAH,Close,117.4514389038086
2024-12-23,CARR,Close,68.21395874023438
2024-12-23,CAT,Close,359.4321594238281
2024-12-23,CBOE,Close,196.0874786376953
2024-12-23,CBRE,Close,130.6300048828125
2024-12-23,CCI,Close,87.14100646972656
2024-12-23,CCK,Close,82.30015563964844
2024-12-23,CDNS,Close,305.0299987792969
2024-12-23,CEG,Close,225.2778778076172
2024-12-23,CHD,Close,104.61470794677734
2024-12-23,CHRW,Close,101.65914916992188
2024-12-23,CI,Close,273.0966796875
2024-12-23,CLX,Close,157.10287475585938
2024-12-23,CMCSA,Close,36.54917907714844
2024-12-23,CMG,Close,60.779998779296875
2024-12-23,CMI,Close,344.2611083984375
2024-12-23,CMS,Close,65.06761169433594
2024-12-23,CNC,Close,60.599998474121094
2024-12-23,CNH,Close,11.082615852355957
2024-12-23,COF,Close,177.95046997070312
2024-12-23,COIN,Close,265.7099914550781
2024-12-23,COO,Close,92.33999633789062
2024-12-23,COP,Close,93.6793212890625
2024-12-23,COR,Close,225.1922607421875
2024-12-23,COST,Close,934.8218994140625
2024-12-23,CPB,Close,40.015926361083984
2024-12-23,CPRT,Close,58.459999084472656
2024-12-23,CRH,Close,92.85155487060547
2024-12-23,CRM,Close,336.7975769042969
2024-12-23,CRWD,Close,354.989990234375
2024-12-23,CSCO,Close,58.11142349243164
2024-12-23,CVX,Close,137.62034606933594
2024-12-23,D,Close,51.475685119628906
2024-12-23,DAL,Close,60.53310012817383
2024-12-23,DE,Close,424.09930419921875
2024-12-23,DECK,Close,207.11000061035156
2024-12-23,DGX,Close,149.79803466796875
2024-12-23,DHR,Close,229.70675659179688
