Date,Ticker,Type,Price
2025-04-07,ADI,Close,177.0201873779297
2025-04-14,ADI,Close,174.1647186279297
2025-04-21,ADI,Close,192.26589965820312
2025-04-28,ADI,Close,196.2181396484375
2025-05-05,ADI,Close,205.03158569335938
2025-05-12,ADI,Close,224.3975067138672
2025-05-19,ADI,Close,207.9562530517578
2025-05-26,ADI,Close,211.42431640625
2025-06-02,ADI,Close,219.6054229736328
2025-06-09,ADI,Close,223.3546600341797
2025-06-16,ADI,Close,226.64996337890625
2025-06-23,ADI,Close,235.19586181640625
2025-06-30,ADI,Close,243.85092163085938
2025-07-07,ADI,Close,242.85836791992188
2025-07-14,ADI,Close,240.04945373535156
2025-07-21,ADI,Close,226.1239013671875
2025-07-28,ADI,Close,220.05938720703125
2025-08-04,ADI,Close,222.28269958496094
2025-08-11,ADI,Close,229.90553283691406
2025-08-18,ADI,Close,250.32237243652344
2025-08-25,ADI,Close,249.4390106201172
2023-10-02,ADP,Close,234.4381561279297
2023-10-09,ADP,Close,235.5038604736328
2023-10-16,ADP,Close,229.9659423828125
2023-10-23,ADP,Close,204.42684936523438
2023-10-30,ADP,Close,208.68019104003906
2023-11-06,ADP,Close,217.41525268554688
2023-11-13,ADP,Close,218.2716522216797
2023-11-20,ADP,Close,219.48008728027344
2023-11-27,ADP,Close,221.64956665039062
2023-12-04,ADP,Close,218.15745544433594
2023-12-11,ADP,Close,224.14193725585938
2023-12-18,ADP,Close,221.1072998046875
2023-12-25,ADP,Close,223.0218963623047
2024-01-01,ADP,Close,225.16627502441406
2024-01-08,ADP,Close,225.87466430664062
2024-01-15,ADP,Close,228.06686401367188
2024-01-22,ADP,Close,226.01821899414062
2024-01-29,ADP,Close,238.18551635742188
2024-02-05,ADP,Close,239.3151397705078
2024-02-12,ADP,Close,242.1678924560547
2024-02-19,ADP,Close,244.94406127929688
2024-02-26,ADP,Close,239.02793884277344
2024-03-04,ADP,Close,232.04922485351562
2024-03-11,ADP,Close,233.09120178222656
2024-03-18,ADP,Close,238.40599060058594
